"t","dC1dR","dC1dC1","dC1dC2","dC1dP1"
376,0.114113014137437,1.74251734027321,-0.101848266465185,-0.722087823808301
377,0.633766372655353,1.46833079189134,-0.182539992325584,-0.890169573170031
378,1.662443201038,0.354911943348768,-0.527083407139524,-0.503508101336844
379,1.62337747271224,0.188986875712284,-0.414827615235163,-0.479148521426406
380,0.444188297567669,0.28613716128882,-0.0789181471462939,-0.138026155733275
381,0.046512562592418,0.608842140249702,-0.0278257972499167,-0.119966672091859
382,0.043827131368844,0.741798552369874,0.0197565783453953,-0.063381535092497
383,0.10697166100841,1.14466374311599,0.0458868225339895,-0.0675138268102015
384,0.0645135230669111,1.31803230754865,0.0355489465211242,-0.0822710388510044
385,0.053525707843411,1.50311965349456,0.0247058620572803,-0.116305987133401
386,0.0492440865392938,1.6678622798044,0.0136725599953199,-0.137271232428606
387,0.0377740139103882,1.75331782685487,-0.000566409636442674,-0.166148358384712
388,0.0173626630743884,1.7844555865285,-0.0221433234749401,-0.235828082928255
389,-0.00411944619155571,1.78167293338627,-0.0568619253359864,-0.403543325190793
390,0.0894553583631637,1.73344451255429,-0.0996027151781613,-0.674385274101087
391,0.664906856485098,1.60285359732205,-0.093284584899234,-0.879459376906961
392,1.51360494362852,0.735692249111197,-0.339901491361875,-0.578007525466855
393,1.61543098048304,0.238233112900102,-0.37067848925153,-0.438401138969059
394,0.365413104058191,0.330508401066148,-0.0653287762199602,-0.16749184958228
395,0.0366615909369272,0.303702437450746,0.00818769703816753,-0.0767930157793956
396,0.0295394364761289,0.454409994285343,0.0469716280837843,-0.0397150700725577
397,0.0646767942833355,0.822280980289361,0.0264797727629291,-0.0575261432078161
398,0.0792378543838909,1.23447389577252,0.0307547454725823,-0.0702097412315063
399,0.0601129390065979,1.43855021375252,0.0274890019580885,-0.0951575692289291
400,0.0567448012799648,1.65812319116632,0.0167904982732646,-0.112146982917947
401,0.0420245824873837,1.77408887384562,0.00478002473272684,-0.120372198209746
402,0.0334793364475202,1.82801654779631,-0.00387715170246416,-0.134123843996227
403,0.0325900923047714,1.85249346147171,-0.0103116672550953,-0.158000000587059
404,0.0152144965944288,1.85077109456965,-0.0235185982408592,-0.212092687004967
405,0.0240532854527706,1.82922808208321,-0.0439200080712823,-0.348983104333281
406,0.159260486719924,1.73368070483619,-0.0748458636254532,-0.578787754940543
407,0.144012157569004,0.880606822433141,-0.5724669225762,-0.733545917181483
408,1.03177814506455,0.319465939502861,-0.375387485085453,-0.484152663816318
409,1.2190582813192,0.450203459670915,-0.106098465334046,-0.314812751681962
410,0.566228853539546,0.45210291758308,-0.233225623584068,-0.211352224952207
411,0.268054365841191,0.889427074904356,-0.275393820997205,-0.304555972009838
412,0.0191921917086624,1.74241492181035,-0.0444247650397507,-0.333421764021546
413,0.0824840887071405,1.70386012043966,-0.0747463401479356,-0.484753241678858
414,0.468565119533994,1.53556232694776,-0.0644847636620708,-0.603386281338803
415,0.797132642360612,0.699190528082533,-0.47546427052406,-0.463825890218497
416,0.978306880822941,0.330432924467411,-0.242257215866263,-0.303058065505955
417,0.266292098825549,0.298601280038629,-0.0253909883499823,-0.080549192516601
418,0.067669103208821,0.40566492143566,-0.0857565802815391,-0.11724337259041
419,0.0667086392553203,1.25703940550747,0.00880162432857155,-0.100273190501776
420,0.0420753323851146,1.37158015685005,-0.00498275017652097,-0.0971957815861726
421,0.0801078059018768,1.333560255735,-0.00805266002705744,-0.112627898544541
422,0.113121584566945,1.02686167843681,-0.0258010318941058,-0.0812044173328411
423,0.117780790178843,0.685901692629985,-0.0216795432200719,-0.048762978853622
424,0.146740809102325,0.544072609119844,-0.0168202496611475,-0.0467136699717652
425,0.105837050161119,0.675688187500009,-0.0780291656982139,-0.0371171439551638
426,0.0402527567636231,1.63576891462271,-0.0574739982198919,-0.0660649272934311
427,0.0310957840169383,1.82871604657233,-0.0149549528718509,-0.127695623713407
428,0.0388206003955996,1.68721384818564,-0.0225543675044286,-0.148807842505314
429,0.127594807333915,1.30874471724453,-0.0202416937005895,-0.129743992218758
430,0.141382170032401,0.772896919971979,-0.0372037607327749,-0.0754379425141221
431,0.196823071079508,0.55863186873776,-0.0259877733335786,-0.0676803126818634
432,0.129987735848477,0.633566891989668,-0.0729773267545287,-0.0446161943031041
433,0.110972397687723,1.03401908463368,-0.140243556054421,-0.0130274725324223
434,0.0177888511747001,1.87191020173707,-0.0229877348035597,-0.172705943886138
435,0.0491987231668894,1.78610755526901,-0.0269149772129933,-0.206276077937147
436,0.191206933343928,1.53661091710292,-0.064505732037335,-0.32134652928798
437,0.385322492553965,0.805499934132113,-0.13931808023672,-0.243143650470908
438,0.484619276609324,0.522409368347288,-0.0700048420898047,-0.170407305728466
439,0.314980445943699,0.579294607688498,-0.0926047639664345,-0.110402828149633
440,0.313824047997437,0.740549261398838,-0.198052339237058,-0.176623694678708
441,0.0297676983837783,1.83289851038117,-0.0442929562454437,-0.309940338366762
442,0.0637522168640558,1.79524947345482,-0.0600913998743627,-0.44248572346153
443,0.433453421649967,1.53441301250547,-0.0987701617384244,-0.671690564339459
444,0.856626955594229,0.342284978783079,-0.67223318575313,-0.62043180129837
445,1.09830321410543,0.39434949788489,-0.167941951680916,-0.424885700816974
446,0.906096229365635,0.497167401570375,-0.151217646425192,-0.343426450952961
447,0.658567990898068,0.496281858786452,-0.267753790417876,-0.29685579527562
448,0.0662187356971138,1.79002435012032,-0.062500201150999,-0.39020815796357
449,0.0441593098959345,1.79307215371292,-0.0919910380827788,-0.612062110104826
450,0.551183148482648,1.60091209426537,-0.121031223842674,-0.875023293487567
451,1.19837990877513,0.305734628029238,-0.636942107340319,-0.652445269786021
452,1.64259208877947,0.323709615500428,-0.276229294945288,-0.453800243372933
453,1.27428735529521,0.35305804198038,-0.0817517094468444,-0.245874749975292
454,0.475908216049858,0.340852658878001,-0.260040247275698,-0.245202800366886
455,0.0297838873798232,1.60960068486763,-0.044581918719635,-0.351259215563032
456,-0.0360315099245219,1.57151689759667,-0.0671041044068042,-0.394607289262441
457,0.038247930700963,1.55123655161929,-0.10196284892206,-0.553375830918142
458,0.134393684355777,1.45599323347033,-0.114967001031268,-0.67617797790751
459,0.527893966803208,1.33703921300224,0.00410177955056024,-0.614352162224658
460,0.319845685244651,0.838697001037561,-0.0148034159599201,-0.44574245794492
461,0.0760472266472133,0.461639319296284,-0.00625813463690608,-0.160102833332732
462,0.0261182380800149,0.341844527843498,-0.0178855853999271,-0.0960218591582251
463,0.0535821941217537,0.472699415085823,0.0127345997728187,-0.047565543482621
464,0.0943291794088214,0.735042092088021,0.0308958762059831,-0.0575430418548206
465,0.0716271683161869,0.722223355943547,-0.0112731883061383,-0.0374653706679748
466,0.130203211143298,0.544229521948029,-0.0196549943954016,-0.0653589624262829
467,0.122469389344214,0.619355863081334,-0.0358879636362994,-0.0392425705977492
468,0.0291378391224172,1.70333633825904,-0.0244626218476005,-0.0865694208391334
469,0.0223999452150004,1.83398882439844,-0.0143235958526405,-0.114351387549677
470,0.0304756729240207,1.83307599154483,-0.012398382346542,-0.109389258474419
471,0.0300019717050194,1.82715913320009,-0.0125981173360955,-0.111395942669852
472,0.0278658582813489,1.83696134033323,-0.0135566241610519,-0.112800689119308
473,0.0170858602092538,1.86399522416681,-0.0151224810079732,-0.118541312556322
474,0.00952046312819915,1.8692012021699,-0.0146978936140758,-0.159244819246037
475,0.0270065267001851,1.88866604430047,-0.014065357526606,-0.172194810509439
476,0.0522970646714706,1.90414589214376,-0.0155257068556468,-0.211646923050503
477,0.0345041755655997,1.87693870877813,-0.042004227060106,-0.348695492813222
478,0.0614123004898144,1.79749032984567,-0.103794406560872,-0.67511276948498
479,0.474711016572076,1.47919454356425,-0.218384382532813,-0.94180154692809
480,1.65141029650785,0.1658550830068,-0.620299929373113,-0.525871676440141
481,1.52427079103999,0.302916137687965,-0.268869087154957,-0.571761601103366
482,2.16920234173007,0.397027534053139,-0.109174149630512,-0.372394479292885
483,1.10778817298723,0.28865099577998,-0.181405406620259,-0.302901956422945
484,0.561980726576514,0.656963473318381,-0.317161084949667,-0.473711406153195
485,0.0441638388636322,1.80350259943803,-0.0866801712572322,-0.599839139183937
486,0.365300203323931,1.67115151803719,-0.124771671521842,-0.872673883460521
487,1.43167631351716,0.881902691873135,-0.369764694435086,-0.755675827819929
488,1.58356760962609,0.142601719235972,-0.533707403930292,-0.548820478779459
489,1.78353235996382,0.3109169337926,-0.245076333544123,-0.348458366000934
490,0.182577524344326,0.268298881181482,-0.0822478673838124,-0.147898342953608
491,0.0346621279867644,0.968644674969441,-0.00798881377412829,-0.150712012533224
492,0.0948167148753257,1.17906896344978,0.0311371127240277,-0.0864878795878291
493,0.0722598139758888,1.28319055866114,0.0358022978929343,-0.0969729536406668
494,0.0405039739942911,1.37842686559239,0.0282849623438496,-0.13252534190133
495,0.00745507316162724,1.48192140331861,0.00702643374324697,-0.186116239009945
496,-0.0312183690142282,1.55453609639005,-0.0251200646052211,-0.265267407656629
497,-0.0544073880445077,1.58553836140592,-0.0679234700447194,-0.392948849686887
498,0.0145192856548374,1.56428748656737,-0.102589238316192,-0.561691127838549
499,0.182834512080808,1.49268922999641,-0.087627761311421,-0.706822968110357
500,0.507296706355012,1.3722169142873,-0.0308293486535417,-0.740799680651141
501,0.378296951906136,0.978852217771946,-0.0425754736309478,-0.611323048278872
502,0.0208850373890875,0.338196976364184,-0.0360669894599776,-0.187308217623871
503,0.0478311836776303,0.185242275236379,0.00469572472119026,-0.0325150237114935
504,0.0372970308910297,0.345623941273879,0.0249176840357191,-0.0357562693823251
505,0.0500431211180454,0.675004682134051,0.0286264603087078,-0.0490183763848558
506,0.101834255204278,1.17623062765552,0.0403210659928966,-0.0628758833261831
507,0.0624063547148272,1.41098771173612,0.0222418251766408,-0.0885634759914453
508,0.0236674320467019,1.62569239608453,-0.00391037269651242,-0.112060424614873
509,0.0279659336038719,1.75440162853837,-0.0120287340906376,-0.117362225270133
510,0.0426422625044499,1.77781868848717,-0.0107375828064106,-0.115794867203583
511,0.0546749361488638,1.63653772326636,-0.0123693018021904,-0.1279340418325
512,0.0862628940909915,1.20949440713499,-0.0178496005988848,-0.0953344642491395
513,0.0822458808557096,0.788121538423087,-0.021583264070286,-0.0500030828919412
514,0.140960150495182,0.57722807340205,-0.0235774356374472,-0.0606632338634636
515,0.11424433183976,0.627743043783861,-0.0455199783452581,-0.0397336533741186
516,0.0744023473884542,1.11710496988971,-0.109070605676277,-0.0235725353352744
517,0.0225789301939851,1.85677733352077,-0.0158221905159795,-0.1195468704581
518,0.0198320724243571,1.74172223529937,-0.0196573866554431,-0.130200407579997
519,0.0776491253391104,1.46287422745321,-0.0214641439500002,-0.129783251581329
520,0.0903437580097346,0.975580771745431,-0.0257254701636553,-0.0807565569940113
521,0.129642527205179,0.638451397352642,-0.0346556712463868,-0.0712185051897766
522,0.146895554761757,0.574494156098455,-0.0172143712156954,-0.0332506520613242
523,0.0895355465694124,0.785701492327237,-0.114914552203527,-0.0213986413759172
524,0.0117113020830708,1.83057135650045,-0.0226208271342354,-0.125857000423217
525,0.0331608832572036,1.8341446118245,-0.0159589422074698,-0.139789044152983
526,0.0594540771073519,1.674962022688,-0.0253681322436941,-0.179478427096955
527,0.177119196390364,1.25041954898595,-0.0285418632202057,-0.166615986956417
528,0.214192016146835,0.688480674155666,-0.0676791393132001,-0.0985373829771645
529,0.242379600154255,0.566289740752839,-0.0199441699047829,-0.0506991415515744
530,0.158992737855243,0.678583131260195,-0.12827781331876,-0.0569490929302048
531,0.0835237632761416,1.38062532529652,-0.183379706657198,-0.159640031803986
532,0.0225031700917282,1.85951881992004,-0.0302444245364766,-0.274834135248944
533,0.101546818064316,1.7656775460394,-0.0559321115164351,-0.410959730250811
534,0.184160595480365,1.2658039645175,-0.301402282536104,-0.657344226076646
535,0.904577766248381,0.345912458451005,-0.555872625293621,-0.566996989211412
536,1.28014061364186,0.411695257284246,-0.158339659977226,-0.420911771693364
537,0.938140293496092,0.444284675300273,-0.179176034892138,-0.368739742401715
538,0.586323437670759,0.651190107006402,-0.32772535639893,-0.398801186055624
539,0.0859176682464224,1.78509199256752,-0.0931228430594244,-0.696550807611947
540,0.437092765892137,1.46571182770273,-0.217554157148763,-0.94748328125628
541,1.62101970804036,0.164022134620606,-0.631899460612458,-0.530014504573901
542,1.56466482087867,0.328717788477005,-0.223453913795772,-0.547313499080442
543,2.3191279184942,0.411010057825057,-0.109639907964044,-0.402950453885116
544,1.09417317490749,0.288851828661396,-0.190264336357738,-0.336956908047002
545,0.48861177894225,0.734715426128688,-0.309677839431056,-0.514783530385766
546,0.0727457698686081,1.79840271045046,-0.0985524307724761,-0.68270027297291
547,0.493371029483705,1.5275158869183,-0.197021019285866,-0.945256180973819
548,1.66012238614407,0.201908386543731,-0.612519005844717,-0.520704622114211
549,1.52111128887233,0.29128180336188,-0.294489623617686,-0.576418705323383
550,2.1056172520739,0.396819208886653,-0.0990819185459905,-0.363804525632657
551,1.07608307389564,0.288462048463681,-0.180247349002177,-0.285332658380332
552,0.545964315449713,0.667481300912149,-0.322995550824684,-0.451958180386706
553,0.0305730790677803,1.79383923493055,-0.0834318383227746,-0.565117710760245
554,0.246277295894876,1.68050829333457,-0.127964692196413,-0.828031182795144
555,1.30168975143061,1.21663665713555,-0.163408386546064,-0.759677009483161
556,1.62951391328454,0.121471096668965,-0.570430010305258,-0.532542993076872
557,1.49705504895495,0.234143152188656,-0.235393590785536,-0.340158559317225
558,0.0865675187636579,0.229085289965084,-0.000351279014974947,-0.0795857150549893
559,0.0159149750793309,0.62533379086174,0.0172425704729215,-0.0854327177316463
560,0.0833243815531707,0.900781336987597,0.0293654368024841,-0.0682556217337636
561,0.0803172200448196,1.22781654564559,0.0308551083942174,-0.0759922250056992
562,0.0572988561426044,1.38779380998832,0.0309533575664334,-0.0975675071362446
563,0.0514037948168794,1.57847656714106,0.0195041488668879,-0.126262901146397
564,0.0414773873755369,1.7077193110852,0.00478241247841716,-0.148494734718215
565,0.0293711237134813,1.76906058098008,-0.012254033389437,-0.1929908925945
566,0.00786493404462784,1.78416172832331,-0.0416568102402223,-0.304655013971711
567,0.0132470023679066,1.75969846166734,-0.0876741618240552,-0.531024987539537
568,0.231409573247696,1.65059425977661,-0.122796511976284,-0.781028608276558
569,0.975096522634709,1.25527040653829,-0.208730829813861,-0.72988075889587
570,1.51157063169,0.32901436693617,-0.464322867033776,-0.49669432680761
571,1.04853487449726,0.2677053302049,-0.192929470332076,-0.268748337639389
572,0.0721471973256337,0.286485575216781,0.00990717124895842,-0.0856560149810016
573,0.0297868998400879,0.611462383697245,0.0032532512651802,-0.0676873248637032
574,0.0658580329662274,0.946750078429247,0.00498050496901384,-0.0747105091177676
575,0.0668281876355562,1.31076388393549,0.00327190438341888,-0.0931005903171721
576,0.0311787237674779,1.4514827585948,-0.00999533980899578,-0.112777966645619
577,0.0647740156675095,1.46039639213319,-0.0156400340495798,-0.121806319527779
578,0.0920979723483635,1.08952920606968,-0.0302183588307347,-0.0766159140471857
579,0.097351026013254,0.726822798534649,-0.0205087718763954,-0.0457602360527795
580,0.148943507745574,0.55775156029036,-0.0182552409164576,-0.0442069734152441
581,0.104164981124153,0.669230242029494,-0.0688002537793344,-0.0351453886377667
582,0.0461639696227289,1.46342017855795,-0.0974270080509166,-0.0704338811114736
583,0.0271881558301917,1.8459013698492,-0.0148885846036753,-0.119886397333811
584,0.022943819431055,1.70984923670729,-0.0218976449173139,-0.135217698502632
585,0.0992467610800911,1.37436421688905,-0.0188941628284248,-0.11901422542546
586,0.110082845701495,0.865444563530053,-0.0284046282559001,-0.0754709827369874
587,0.164484835492923,0.585487731436606,-0.0329035856650164,-0.0841270472518245
588,0.145030461721815,0.593430546088179,-0.0355174604665405,-0.0400554380500708
589,0.103942408035521,0.900515947680292,-0.124582733100556,-0.0144886586998645
590,0.0138349936193923,1.86876134791862,-0.0240712882494505,-0.15518134560578
591,0.0385096374217123,1.81410681870808,-0.020894984466024,-0.172213840857951
592,0.119732035524161,1.62786647085474,-0.0314658683973877,-0.249521369818258
593,0.290002314338923,1.05168728715691,-0.0795033342300073,-0.223308068503203
594,0.361345806712044,0.567735817042566,-0.0779858892009469,-0.158715540065895
595,0.297079224604368,0.563573031388476,-0.0299700391277869,-0.0754791159723224
596,0.269679653695506,0.708663180917897,-0.179291879492325,-0.138188104584807
597,0.0347221280645378,1.81431813453692,-0.0317956262473672,-0.251918620488688
598,0.0420333722935238,1.82399544336599,-0.0492220800609453,-0.387217980545942
599,0.251571154836266,1.64991267504079,-0.114160887904731,-0.664785996175429
600,0.462183239903183,0.462950341380822,-0.803748374618852,-0.686241281270924
601,1.15935752581117,0.330002013402263,-0.31652896386555,-0.487859019547987
602,1.57208359935708,0.4835905571347,-0.0921796944993478,-0.364225210510832
603,0.813667614687594,0.432562622408166,-0.235449055264585,-0.341269971456392
604,0.207257935482655,1.55898121269629,-0.161830027129437,-0.470535077503595
605,0.0724477493160498,1.78402941396958,-0.0969178813244019,-0.696455538356753
606,0.467075913712249,1.43296859044911,-0.219200569192251,-0.95444686729462
607,1.60156023559771,0.152182048988939,-0.601240787062009,-0.537345504399843
608,1.63216487228713,0.34952875946696,-0.188496752083089,-0.518301243814557
609,2.02531949167328,0.414475213296425,-0.0469895387824531,-0.333754890710556
610,0.877743642781313,0.280857772280747,-0.252877399195636,-0.30090136302732
611,0.149001970643375,1.63894506289511,-0.106592912040014,-0.435246540069787
612,0.0503504242077646,1.76610114533787,-0.0930206056959339,-0.626770739979596
613,0.474703724213488,1.63838199902355,-0.102799106625189,-0.872391235646192
614,1.43191576404836,0.869512024440004,-0.368321332174047,-0.678494984773533
615,1.63501494356564,0.173534993538036,-0.467653608593997,-0.492883581987434
616,1.00266114647489,0.26570599285144,-0.190067550563895,-0.234409198027774
617,0.0648447367544794,0.331091534172204,0.0318292519223331,-0.103778373525595
618,0.0287707828821972,0.578232004141572,0.0354960971683331,-0.0574271110262127
619,0.087341432021534,0.931841403627642,0.037662162364337,-0.0630460929767099
620,0.0734865950848294,1.25847831936072,0.0306503538803052,-0.0743962637472336
621,0.0436986147942743,1.45188874845101,0.0188886548668846,-0.10594800089717
622,0.0231138740549927,1.64812997954724,-3.06968399891561e-05,-0.127961074344855
623,0.00852570425887164,1.74196271503274,-0.0143963360559336,-0.146955949243302
624,0.0233925707527677,1.7966067438,-0.0184001211137752,-0.180871898019004
625,0.0474653824325096,1.77411830969446,-0.0271050026859679,-0.221724886524387
626,0.152167334730057,1.59389382998898,-0.0402237961680371,-0.313843603910782
627,0.368897699256132,1.01126304165296,-0.121214403834893,-0.281328177399763
628,0.408097317199675,0.55303268806798,-0.0816390899398736,-0.164434868098028
629,0.300637305374708,0.561471899305975,-0.0270312273168797,-0.0646810477400765
630,0.251988051410109,0.736363204861657,-0.155030285328785,-0.132320602110489
631,0.0249391631270742,1.80329989882452,-0.0307184028131342,-0.237463597984306
632,0.0403372360632699,1.80783344957291,-0.0325676456322845,-0.294811136430726
633,0.161444067913272,1.67695330762138,-0.0427439830405748,-0.405791133081733
634,0.25323785082339,0.920377899755456,-0.431715877448499,-0.556977170475797
635,0.766313220170273,0.46146021640757,-0.238174516199447,-0.375353939623384
636,0.573542686034377,0.4891621675003,-0.0299402523656466,-0.189961329721967
637,0.393979813851959,0.562686955445789,-0.210045177737114,-0.201344866553183
638,0.0336378826562867,1.74960054535906,-0.0375084301575026,-0.275015949650462
639,0.0284058785358549,1.71660683269798,-0.0468424798595017,-0.339474574126735
640,0.155431049644883,1.66265922221214,-0.0580114868039655,-0.507284191751173
641,0.614036271879777,1.50832745341391,-0.024700383311237,-0.619708548334862
642,0.906800395119421,0.887884663931138,-0.269632339225963,-0.584606608198009
643,0.921456921660191,0.40019006414719,-0.255842080172493,-0.385301247411956
644,0.339316869656371,0.370660117690475,-0.0542729958075267,-0.140365197552713
645,0.031887596784335,0.650199135354696,-0.0418859893014618,-0.168813336180447
646,0.00579900025057074,0.683391185982359,-0.0279812622383555,-0.0883044426909476
647,0.0752754271134189,0.952255149410967,0.0119540215295123,-0.0818566541673385
648,0.11213467804955,1.25027138145852,0.0243472598681594,-0.0830504586790556
649,0.0677804600477984,1.42781888724611,0.0170747298366087,-0.110794114345091
650,0.0184102521568687,1.57199110132911,0.000623645732140833,-0.141239425153773
651,0.0156528013054391,1.68764824712665,-0.00932502476633588,-0.164023610004182
652,0.0154149575315823,1.74551736361783,-0.0226842023235648,-0.213198787901409
653,0.00146298315262513,1.76220072790741,-0.0513557069100528,-0.339228900036206
654,0.0225021560734106,1.73835690574965,-0.0922396780142155,-0.56164568059447
655,0.272453273072288,1.63695565297183,-0.11477739876442,-0.801579582717242
656,1.23391676816107,1.3939980501978,0.0526679048813732,-0.800051677897905
657,1.5580666484387,0.475174969828934,-0.204154957797673,-0.51061659136228
658,0.738678363288469,0.513501902622426,0.0163700133781943,-0.30940068540594
659,0.0475301764151819,0.24933382615879,-0.00877241652303868,-0.115464189433299
660,0.0356181675169586,0.268769250787565,0.0141293265274315,-0.0330197720892443
661,0.0315325302230155,0.48824107643669,0.031948396936245,-0.0383656616632529
662,0.0843341692532224,0.934843395533424,0.0362380078201847,-0.057373730923498
663,0.0776286258570374,1.29740553269483,0.0344075855833976,-0.0723887216014314
664,0.0416014977498442,1.53480468459986,0.0125206532286703,-0.107575441041992
665,0.0113499386335609,1.69928118696773,-0.00721027643791334,-0.116244640070723
666,0.0186000007038591,1.78836144098803,-0.00921906497048782,-0.118745975509211
667,0.0312037774439062,1.82300053799262,-0.012144507986025,-0.114077633917011
668,0.0209107146280037,1.73610481994035,-0.0188480699585915,-0.129043766261199
669,0.0678525055494017,1.55529232267213,-0.0216112638957507,-0.147084243089416
670,0.100699845342259,1.18192423303073,-0.0275746576049485,-0.109198889689152
671,0.125744237898358,0.816656525366353,-0.0354442613870995,-0.0776011308105905
672,0.157843974057205,0.612479267362952,-0.0215116595152046,-0.0597104366672891
673,0.077689941670394,1.00700953269537,-0.0470486761849305,-0.0365261466632567
674,0.0245608232711762,1.85278383934591,-0.0299672269469914,-0.247649533485079
675,0.0264966934656195,1.83109160082424,-0.0651026613323191,-0.432683190322096
676,0.113722628412832,1.75812951890644,-0.104367653020837,-0.742458307050161
677,0.482875197381341,1.25414829835433,-0.33510624423036,-0.923885972498973
678,1.59691634608956,0.0793503287902142,-0.634210339505897,-0.533586697860184
679,1.59278380651025,0.344357760919713,-0.17489604335031,-0.532624690586577
680,2.10009733829574,0.417652388231078,-0.0750283961627238,-0.337918939811181
681,0.876588538367378,0.273330231177297,-0.247074366227407,-0.28669316204837
682,0.144163595494836,1.62550494142059,-0.114784425701531,-0.419042994085044
683,0.0406802519132303,1.753040018933,-0.0940688865137538,-0.603358487828971
684,0.417244642641163,1.64469757268912,-0.0954668231865165,-0.848298685507912
685,1.55260974917712,1.19840255703746,-0.0457478510101828,-0.705285939589964
686,1.62760758533054,0.212206861859237,-0.408861874270737,-0.485463124676819
687,0.760336746944031,0.398274125224743,-0.131582614044277,-0.233030071219484
688,0.0602611850903137,0.309618109768465,0.013465005236285,-0.113882333742578
689,0.0351517637310271,0.38522035542831,0.029430328416251,-0.0404997028901336
690,0.0474539282681861,0.686614617444004,0.0375287622804849,-0.0525363484786487
691,0.105898844979757,1.17310868680942,0.0523661838512497,-0.0631849261420159
692,0.0653348989990414,1.3697162787511,0.0362378931011574,-0.0837722518049309
693,0.0656652154003448,1.60038624752758,0.0255010563500879,-0.109377242975417
694,0.0543479869323086,1.74775110351832,0.0123683264801626,-0.117412034909847
695,0.0462902989948976,1.81836374310931,0.00469065286679502,-0.126784396036179
696,0.0444733004277757,1.85438458658961,-0.00118671223830313,-0.142188976578536
697,0.0488669909653407,1.8743775898058,-0.00677180849997706,-0.172131208222352
698,0.0488794321958573,1.87847424777627,-0.0215486813869127,-0.248876232900235
699,0.0236008975245393,1.84473258863499,-0.0575332879830628,-0.459001975322879
700,0.16054273618192,1.73451398973435,-0.109502922982262,-0.787488714419537
701,0.816619732143036,1.15720246992567,-0.336809102684341,-0.883768233934381
702,1.60070919187437,0.123487429165456,-0.557819781181813,-0.53519973543052
703,1.87616700556452,0.355215190829431,-0.217176271442435,-0.404701698302476
704,0.694887794718448,0.331467818742927,-0.100008077220729,-0.187815186430397
705,0.170985046458474,0.432633948391729,-0.179374180365512,-0.208763629005885
706,0.0232116967005388,1.32163640244018,0.0169149371619899,-0.189099738944426
707,0.00353944314437994,1.35879509749857,0.00550954024322908,-0.234229914064525
708,-0.0176672975854069,1.37593378557093,-0.0235848996890329,-0.320579685087377
709,-0.00738764491634187,1.36806435424969,-0.0492270856348879,-0.423088888814556
710,-0.00302623554566335,1.30993182099144,-0.0620835185653294,-0.484687636547929
711,0.0616631641197797,1.16519566129181,-0.0425881724026402,-0.467448505557134
712,0.00157722295362029,0.857100764938199,-0.0448932086946103,-0.347975941267517
713,0.0622654081475667,0.635726296344095,-0.00946427209144581,-0.178988654472857
714,0.0774742214134782,0.564797727837212,0.038640796793337,-0.0686757064933215
715,0.0977393158792032,0.646976163135126,0.0277962030278193,-0.0542934707072651
716,0.0719533863556729,0.781682353259484,0.0238398907170663,-0.043500161116809
717,0.0832192483197273,0.593113643610228,-0.0137428490402435,-0.0306871828616311
718,0.113409644048174,0.533013187547949,-0.0144268784674408,-0.0490443772916447
719,0.0934965895517096,0.716788530898683,-0.0839036210347121,-0.0331185387113865
720,0.0102222521041381,1.76138218823889,-0.0208017996854973,-0.120567061323389
721,0.0276427966804243,1.75934329654869,-0.0159554088245267,-0.124386326030007
722,0.0652340894091215,1.55857285027296,-0.0157310947259528,-0.135816036040994
723,0.0823618359021228,1.08833864454513,-0.0289197959648742,-0.0842279132699845
724,0.0933656398199563,0.72175026902829,-0.0214791203514344,-0.0508804759110493
725,0.147095999350462,0.568992802607354,-0.0141181623923588,-0.0393379528084241
726,0.0932237750485919,0.696385077371989,-0.079004015940172,-0.0290376794792104
727,0.0369686901250818,1.68594746209269,-0.051058194779035,-0.0671933008242993
728,0.027922048917338,1.84448886786759,-0.0141144067455702,-0.117122223791396
729,0.025803069652245,1.70182715669513,-0.0204559517382775,-0.128762708279724
730,0.0914929035367312,1.36840025839227,-0.0145147002015579,-0.11238883528247
731,0.0918589093091352,0.89708773171973,-0.0233540682949704,-0.0706487143089946
732,0.140842682982848,0.60662336951275,-0.0322770847357633,-0.0782021504185026
733,0.139974197116861,0.590286203976291,-0.0277675209188092,-0.0355958539907435
734,0.0852378853875539,1.00361369709498,-0.111770749040996,0.00433622897860218
735,0.0157917622532133,1.87629166351016,-0.0207301694847103,-0.149358174648593
736,0.0337653621754832,1.84204860530505,-0.0188937981199078,-0.155412200242911
737,0.0437467828452498,1.73230767188366,-0.0295614747013811,-0.215675187173658
738,0.191449569006659,1.53573220536557,-0.0741943029092653,-0.341388762183114
739,0.472214019904996,1.03792317043488,-0.228610920830153,-0.473847107290484
740,0.885027642290733,0.548987472016963,-0.278607996909798,-0.474622762343994
741,1.22534710050049,0.5135825347139,-0.123949500627545,-0.359425603072446
742,0.874988645358995,1.01471520227023,-0.20656271923383,-1.14017150854386
743,1.32018139614708,0.904670072299843,-0.367744532366268,-0.783402743908193
744,1.54519386225674,0.160575140486925,-0.48748898591245,-0.570162265125314
745,1.83454106671367,0.411796623171689,-0.161197535906793,-0.454331710163748
746,1.6871951300611,0.394288010596127,-0.0170298802021669,-0.27807929506976
747,0.854403675370608,0.280995297465973,-0.268314681792287,-0.35753990913163
748,0.0777398329420961,1.78395574148838,-0.0865317911908063,-0.579169364847788
749,0.371347170212904,1.68397776538768,-0.129354255568607,-0.883988463631587
750,1.47690975174448,0.649484923042665,-0.544387134803774,-0.758679690672936
